"OBJECTID","FIPS","FIPS_1","EDU1","EDU1_Z","EDU2","EDU2_Z","EDU3","EDU3_Z","EDU4","EDU4_Z","EDU5","EDU5_Z","EDU6","EDU5_Z1","EDU6_Z","EDU7","EDU7_Z","EDU_COMP","EDU_RANK","EE1","EE1_Z","EE2","EE2_Z","EE3","EE3_Z","EE4","EE4_Z","EE_COMP","EE_RANK","N1","N1_Z","N2","N2_Z","N3","N3_Z","N4","N4_Z","N5","N5_Z","N6","N6_Z","N_COMP","N_RANK","COMP","COMP_RANK","COMP_OPP"
429,26125158200,,1.298701,0.986585,0,0.608952,30.952381,-1.4547,89.128664,1.943679,86.39312,1.425246,71.370411,1.425246,1.7743,7.875093,1.676235,0.994328,5,0.817996,0.768089,89938,1.332522,3.995738,1.139782,-21.136224,-0.159919,0.770119,5,3.104359,0.871535,230500,1.051222,90.320382,0.916143,2.407848,0.968487,2.887527,-0.024268,0.776448,0.178749,0.660311,5,0.808253,5,"Very High"
430,26125160400,,20.336391,0.149382,0,0.608952,14.482759,-0.132228,71.361989,0.897148,57.971637,-0.262734,27.653846,-0.262734,-0.425915,57.193846,-0.300491,0.076302,3,2.354571,0.433187,38726,-0.561614,13.888889,0.179049,-16.290917,0.253881,0.076126,3,20.088545,-0.593724,184000,0.490439,32.686981,-1.76155,14.3732,0.216634,-12.380653,-0.033871,2.032121,0.145513,-0.256093,2,-0.034555,3,"Moderate"
431,26125160900,,29.830918,-0.26815,0,0.608952,0,1.030708,69.714071,0.800079,57.971637,-0.262734,27.653846,-0.262734,-0.425915,57.193846,-0.300491,0.168921,3,4.592315,-0.054537,41693,-0.451876,11.371494,0.423515,-17.165135,0.179221,0.024081,3,11.854606,0.116634,125700,-0.21265,14.292409,-2.61618,18.5258,-0.044297,-5.792626,-0.029727,0.941493,0.17438,-0.435307,2,-0.080768,2,"Low"
432,26125161300,,25.296443,-0.068742,0,0.608952,16.37931,-0.284517,73.532406,1.024995,57.971637,-0.262734,27.653846,-0.262734,-0.425915,57.193846,-0.300491,0.04165,3,2.288188,0.447656,48695,-0.192899,9.643023,0.591369,-15.895592,0.287642,0.283442,4,7.758129,0.470045,111300,-0.386312,72.479901,0.087261,13.5168,0.270447,-11.17748,-0.033114,4.380628,0.083353,0.081947,3,0.135679,3,"Moderate"
433,26125161700,,2.099237,0.951381,0,0.608952,29.496403,-1.33779,67.246241,0.654714,57.971637,-0.262734,27.653846,-0.262734,-0.425915,57.193846,-0.300491,-0.015983,3,1.140351,0.697831,74194,0.750212,17.178683,-0.140426,-14.941288,0.369142,0.41919,4,7.990315,0.450014,145900,0.030959,86.22807,0.726011,4.78519,0.819105,-13.375236,-0.034496,3.100775,0.117228,0.35147,4,0.251559,3,"Moderate"
434,26125165000,,5.156038,0.816955,0,0.608952,0,1.030708,77.107324,1.235572,76.539843,0.84005,49.611068,0.84005,0.679172,22.435618,1.09264,0.900578,5,1.155235,0.694587,59926,0.222493,3.920386,1.1471,-21.713127,-0.209188,0.463748,4,5.974202,0.623948,151700,0.100906,77.039711,0.299113,6.099571,0.736515,-4.980398,-0.029216,1.966834,0.147241,0.313084,4,0.559137,5,"Very High"
435,26125166100,,0,1.043697,0,0.608952,0,1.030708,82.426405,1.548888,76.539843,0.84005,49.611068,0.84005,0.679172,22.435618,1.09264,0.97773,5,1.74772,0.565453,72021,0.669841,3.703704,1.168142,-10.929958,0.711719,0.778789,5,6.732814,0.558501,222800,0.958361,54.863222,-0.731224,5.705059,0.761304,24.249646,-0.010832,2.373007,0.136491,0.278767,4,0.678428,5,"Very High"
436,26125166600,,17.70073,0.265288,0,0.608952,6.206897,0.532307,69.688821,0.798592,76.539843,0.84005,49.611068,0.84005,0.679172,22.435618,1.09264,0.688143,4,0.643087,0.806212,29896,-0.888202,5.700586,0.974223,-13.87915,0.459851,0.338021,4,9.680542,0.304195,181700,0.462702,30.439443,-1.86597,17.55,0.017018,0.539614,-0.025745,0.735294,0.179838,-0.15466,2,0.290501,4,"High"
437,26125166900,,11.557178,0.535458,0,0.608952,0,1.030708,71.161496,0.885338,76.539843,0.84005,49.611068,0.84005,0.679172,22.435618,1.09264,0.810331,5,3.941267,0.087361,88929,1.295203,11.379658,0.422723,-13.639201,0.480343,0.571408,5,7.30659,0.509001,212100,0.829321,93.972179,1.085809,6.755229,0.695316,-4.473021,-0.028897,1.963082,0.147341,0.539648,5,0.640462,5,"Very High"
438,26125167500,,19.104478,0.203557,5.116279,0.075695,0,1.030708,69.273743,0.774142,76.539843,0.84005,49.611068,0.84005,0.679172,22.435618,1.09264,0.670852,4,1.054562,0.716529,63350,0.349134,4.192872,1.120638,-15.498547,0.321551,0.626963,5,12.58517,0.053607,166700,0.281804,80.284273,0.449858,11.1521,0.419035,-6.630755,-0.030255,0.400936,0.188688,0.227123,3,0.508313,4,"High"
439,26125168100,,4.469274,0.847156,0,0.608952,15.116279,-0.183098,89.970674,1.993277,76.539843,0.84005,49.611068,0.84005,0.679172,22.435618,1.09264,0.839736,5,0,0.946375,129868,2.80938,4.041204,1.135367,-15.765068,0.29879,1.297478,5,1.869159,0.978099,262600,1.438344,90.47619,0.923382,2.38806,0.96973,-11.161097,-0.033104,1.087832,0.170507,0.74116,5,0.959458,5,"Very High"
440,26125168800,,0,1.043697,0,0.608952,8.108108,0.379643,88.081049,1.88197,76.539843,0.84005,49.611068,0.84005,0.679172,22.435618,1.09264,0.932304,5,2.120141,0.484282,124583,2.613908,8.340499,0.717858,-14.920288,0.370936,1.046746,5,0.817757,1.068805,267500,1.497437,92.932862,1.037521,0.163867,1.109489,-40.137588,-0.051328,5.491699,0.053944,0.785978,5,0.921676,5,"Very High"
441,26125170200,,5.889145,0.784716,0,0.608952,15.942029,-0.249404,71.840543,0.925337,84.29577,1.300683,66.962763,1.300683,1.552467,24.675886,1.002849,0.846514,5,2.121834,0.483913,62111,0.303308,8.630952,0.689652,-15.851897,0.291374,0.442062,4,4.133858,0.782718,153700,0.125026,67.693361,-0.135126,9.258194,0.53804,-1.666734,-0.027132,1.131364,0.169355,0.242147,3,0.510241,4,"High"
442,26125171200,,32.915718,-0.403808,0,0.608952,11.47541,0.109256,77.660236,1.268141,60.771242,-0.096463,29.592105,-0.096463,-0.328364,54.969728,-0.211347,0.135195,3,6.504961,-0.471406,58625,0.174374,10.783553,0.480611,-29.682414,-0.889783,-0.176551,2,11.856171,0.116499,97600,-0.551532,80.044101,0.438699,17.7694,0.003231,-9.231616,-0.03189,7.222914,0.008122,-0.002812,2,-0.014722,3,"Moderate"
443,26125172400,,52,-1.24306,0,0.608952,0,1.030708,63.161609,0.414112,84.29577,1.300683,66.962763,1.300683,1.552467,24.675886,1.002849,0.666673,4,4.060914,0.061284,20421,-1.23865,14.496528,0.120041,-16.930272,0.199278,-0.214512,2,15.511079,-0.198817,0,0,0,-3.28021,32.9821,-0.952671,-15.436487,-0.035793,0.187899,0.194327,-0.712194,1,-0.086678,2,"Low"
444,26125173200,,0,1.043697,0,0.608952,18.390805,-0.446036,84.047948,1.644404,60.771242,-0.096463,29.592105,-0.096463,-0.328364,54.969728,-0.211347,0.316406,4,3.63232,0.154697,63109,0.34022,7.245509,0.824194,-18.029592,0.105394,0.356126,4,5.927476,0.62798,188600,0.545915,70.79318,0.008894,5.769951,0.757227,-8.259649,-0.031279,4.447685,0.081578,0.331719,4,0.33475,4,"High"
445,26125175200,,46.821705,-1.01534,0,0.608952,0,1.030708,35.588633,-1.21005,55.485167,-0.410408,29.981905,-0.410408,-0.308746,61.304883,-0.465264,-0.252878,2,2.286402,0.448045,40254,-0.505099,16.815742,-0.105181,-25.947116,-0.57078,-0.183254,2,13.527575,-0.027696,84600,-0.70831,73.766546,0.147039,28.5139,-0.671908,-21.883583,-0.039848,3.391546,0.109532,-0.198532,2,-0.211555,2,"Low"
446,26125180200,,6.608696,0.753073,4.901961,0.098032,15.196078,-0.189506,62.753346,0.390063,75.403846,0.772582,41.067442,0.772582,0.249179,37.23042,0.499655,0.367583,4,0.769231,0.778718,48077,-0.215756,17.088056,-0.131625,-20.827226,-0.13353,0.074452,3,9.139785,0.350847,150900,0.091258,61.301775,-0.432084,7.274271,0.662701,-6.703104,-0.0303,1.084538,0.170594,0.135503,3,0.192512,3,"Moderate"
447,26125181300,,14.227086,0.418045,10,-0.433324,23.076923,-0.822322,50.172075,-0.351026,53.722388,-0.515101,39.714706,-0.515101,0.181097,76.895307,-1.090138,-0.373253,2,1.123596,0.701483,43158,-0.397691,14.379337,0.131421,-15.846178,0.291863,0.181769,3,12.646282,0.048335,112700,-0.369428,72.38548,0.082874,13.5039,0.271258,-5.685208,-0.02966,1.075079,0.170845,0.029037,3,-0.054149,2,"Low"
448,26147621000,,41.761658,-0.792818,0,0.608952,7.368421,0.439039,37.276423,-1.11063,61.498168,-0.05329,29.886107,-0.05329,-0.313567,51.983806,-0.091669,-0.187712,2,9.781844,-1.18561,36021,-0.661662,17.536746,-0.175198,-14.243044,0.428774,-0.398424,2,12.121212,0.093634,83300,-0.723988,59.042928,-0.537032,27.9181,-0.63447,-9.207727,-0.031875,1.971831,0.147109,-0.281104,2,-0.28908,2,"Low"
449,26147624000,,49.122807,-1.11653,0,0.608952,11.904762,0.07478,52.818035,-0.195168,61.498168,-0.05329,29.886107,-0.05329,-0.313567,51.983806,-0.091669,-0.155213,3,12.307692,-1.73613,17233,-1.35656,23.529412,-0.757151,-14.243044,0.428774,-0.855267,1,24.35094,-0.961449,81200,-0.749314,24.142012,-2.15856,35.1262,-1.0874,-4.728651,-0.029058,5.814536,0.045399,-0.823397,1,-0.611292,2,"Low"
450,26147629000,,19.806763,0.172673,0,0.608952,16.806723,-0.318838,59.201077,0.18082,61.498168,-0.05329,29.886107,-0.05329,-0.313567,51.983806,-0.091669,0.02644,3,2.018093,0.506524,41514,-0.458497,8.942512,0.659396,-13.075883,0.528452,0.308969,4,5.148515,0.695182,133000,-0.124613,54.418928,-0.751866,13.9388,0.24393,-4.13736,-0.028686,2.950941,0.121194,0.025857,3,0.120422,3,"Moderate"
451,26147634100,,17.026684,0.29493,5.531915,0.032374,23.829787,-0.882775,47.166979,-0.528038,61.498168,-0.05329,29.886107,-0.05329,-0.313567,51.983806,-0.091669,-0.220291,2,3.386167,0.208347,52734,-0.043512,11.801846,0.381724,-17.092863,0.185393,0.182988,3,8.503626,0.40573,139300,-0.048636,85.951009,0.713139,9.775857,0.505512,4.188463,-0.02345,1.205767,0.167385,0.286613,4,0.083104,3,"Moderate"
452,26147637100,,4.646251,0.839373,0,0.608952,38.53211,-2.06334,59.325477,0.188148,82.669898,1.20412,57.632143,1.20412,1.082865,25.492382,0.970123,0.40432,4,0,0.946375,66827,0.477735,10.076336,0.54929,-15.974399,0.280912,0.563578,5,9.594334,0.311632,147300,0.047843,96.296296,1.193789,4.154538,0.858732,5.236487,-0.022791,0.899974,0.175479,0.427447,4,0.465115,4,"High"
453,26147640600,,9.302326,0.634617,0,0.608952,0,1.030708,56.492718,0.021287,80.210863,1.058076,50.459365,1.058076,0.721866,30.997017,0.749494,0.689286,4,2.195122,0.46794,74932,0.777508,8.176615,0.733773,-19.062266,0.017201,0.499105,4,1.204819,1.035412,170300,0.325219,90.853659,0.94092,6.103679,0.736256,0.049576,-0.026053,1.602301,0.15689,0.528107,5,0.572166,5,"Very High"
454,26147649000,,2.891566,0.916537,0,0.608952,7.746479,0.408681,49.819613,-0.371787,64.108547,0.101743,32.24322,0.101743,-0.194936,43.727034,0.239267,0.244065,3,0.765864,0.779452,40137,-0.509427,22.488976,-0.656114,-25.983879,-0.57392,-0.240002,2,10.959571,0.193851,126300,-0.205414,72.045952,0.067099,11.9002,0.372027,-10.324253,-0.032578,0.518807,0.185568,0.096759,3,0.033607,3,"Moderate"
455,26147651100,,27.743902,-0.176372,0,0.608952,12.977099,-0.011327,56.84678,0.042142,80.210863,1.058076,50.459365,1.058076,0.721866,30.997017,0.749494,0.427547,4,0.858369,0.75929,64107,0.377132,11.389961,0.421722,9.60834,2.465736,1.00597,5,0,1.139355,208900,0.79073,94.563662,1.113289,8.293963,0.598628,0.355162,-0.025861,2.639594,0.129435,0.624263,5,0.685927,5,"Very High"
456,26147655100,,18.354861,0.236522,0.813008,0.524214,15.718157,-0.231428,44.827586,-0.665838,80.834247,1.095099,52.049315,1.095099,0.801887,38.917406,0.43204,0.313214,4,2.675227,0.363299,47828,-0.224966,15.969429,-0.022994,-23.301468,-0.344836,-0.057374,2,8.292444,0.423949,136200,-0.086022,82.932049,0.572876,14.2885,0.221957,0.676536,-0.025659,0.434044,0.187812,0.215819,3,0.157219,3,"Moderate"
457,26147658100,,16.358464,0.324316,0,0.608952,15.322581,-0.199664,49.63949,-0.382397,68.9,0.386312,36.7,0.386312,0.02937,47.932203,0.070721,0.119659,3,0,0.946375,58793,0.180588,18.337408,-0.252951,-13.624895,0.481565,0.338894,4,5.135952,0.696266,163900,0.248036,94.692144,1.119259,10.9589,0.431175,6.92636,-0.021728,6.077348,0.038443,0.418575,4,0.292376,4,"High"
458,26163585800,,36.779026,-0.573701,6.944444,-0.114851,5.555556,0.584608,52.524544,-0.212455,58.583965,-0.226367,27.406997,-0.226367,-0.438339,69.187987,-0.781224,-0.251761,2,5.241935,-0.196124,35500,-0.680931,15.539689,0.018738,-13.980889,0.451162,-0.101789,2,1.475596,1.012052,58700,-1.02066,68.548387,-0.095401,27.2906,-0.595041,12.85414,-0.018,2.887921,0.122862,-0.099031,2,-0.15086,2,"Low"
459,26163585900,,22.753623,0.043081,9.625668,-0.394308,45.454545,-2.6192,43.584815,-0.739043,58.583965,-0.226367,27.406997,-0.226367,-0.438339,69.187987,-0.781224,-0.736486,1,3.76688,0.125369,37306,-0.614134,19.038462,-0.321031,-12.806748,0.551437,-0.06459,2,3.497942,0.83758,136000,-0.088434,49.538024,-0.978637,19.1717,-0.084883,-2.725326,-0.027798,8.368201,-0.022191,-0.060727,2,-0.287268,2,"Low"
460,26163586200,,31.420765,-0.338066,0,0.608952,9.069767,0.302424,43.616766,-0.73716,58.583965,-0.226367,27.406997,-0.226367,-0.438339,69.187987,-0.781224,-0.229969,2,4.058095,0.061898,55125,0.044922,10.688406,0.489851,-20.026679,-0.065162,0.132877,3,9.648784,0.306935,108100,-0.424904,77.146519,0.304075,15.4788,0.147163,1.187755,-0.025337,0,0,0.051322,3,-0.015256,3,"Moderate"
461,26163586300,,40,-0.715347,0,0.608952,0,1.030708,37.304688,-1.10897,58.583965,-0.226367,27.406997,-0.226367,-0.438339,69.187987,-0.781224,-0.232941,2,2.70636,0.356514,45078,-0.326678,6.939704,0.853891,-13.145901,0.522472,0.35155,4,2.763158,0.900972,127000,-0.196972,93.775372,1.076665,22.2113,-0.275879,-2.461706,-0.027632,13.614573,-0.161054,0.21935,3,0.112653,3,"Moderate"
462,26163591501,,12.184413,0.507874,19.607843,-1.43473,0,1.030708,56.384977,0.01494,72.3174,0.589275,32.319583,0.589275,-0.191093,35.991778,0.549301,0.152325,3,2.433281,0.416032,45231,-0.321019,7.960894,0.754722,-12.965412,0.537886,0.346905,4,13.274336,-0.005849,91000,-0.631127,75.824176,0.242638,14.4557,0.21145,132.662872,0.057354,0.056988,0.197792,0.012043,3,0.170425,3,"Moderate"
463,26163591502,,13.517442,0.449253,0,0.608952,0,1.030708,66.90372,0.634538,72.3174,0.589275,32.319583,0.589275,-0.191093,35.991778,0.549301,0.524419,4,4.303279,0.008459,54556,0.023877,5.212922,1.02158,-2.076841,1.467795,0.630428,5,14.084507,-0.075744,178600,0.425316,68.545082,-0.095554,12.0122,0.36499,-30.355624,-0.045176,0,0,0.095639,3,0.416829,4,"High"
464,26163593000,,18.390805,0.234941,3.11284,0.284508,21.011673,-0.656486,62.847322,0.395599,72.3174,0.589275,32.319583,0.589275,-0.191093,35.991778,0.549301,0.172292,3,4.256385,0.01868,54130,0.008121,12.788567,0.285902,-16.407446,0.243929,0.139158,3,13.362256,-0.013434,135900,-0.08964,72.308463,0.079295,12.2578,0.349557,6.975868,-0.021697,0.945378,0.174278,0.079727,3,0.130392,3,"Moderate"
465,26163594100,,2.481122,0.934587,0,0.608952,0,1.030708,69.751693,0.802295,79.254098,1.001253,57.868649,1.001253,1.094769,24.064563,1.027351,0.928559,5,0,0.946375,71438,0.648278,4.759387,1.065624,-14.585244,0.399549,0.764956,5,5.898268,0.630499,172000,0.345721,88.556642,0.834199,4.188358,0.856607,-3.183829,-0.028087,1.148079,0.168912,0.467975,4,0.720497,5,"Very High"
466,26163594500,,15.40931,0.366056,0,0.608952,21.694915,-0.711349,56.659794,0.031128,79.254098,1.001253,57.868649,1.001253,1.094769,24.064563,1.027351,0.488308,4,4.256966,0.018553,53235,-0.024982,16.203966,-0.04577,-14.622776,0.396344,0.086036,3,3.725782,0.817924,160000,0.201003,71.981424,0.064101,11.4164,0.402427,-7.106838,-0.030554,0.822419,0.177532,0.272072,4,0.282139,4,"High"
467,26163596200,,2.481122,0.934587,0,0.608952,4.102564,0.70128,73.441109,1.019617,86.2,1.413777,46.2,1.413777,0.507496,8.20033,1.663199,0.978416,5,0.720288,0.789385,76458,0.833948,7.531807,0.796391,-18.885435,0.032303,0.613007,5,2.573099,0.917368,267900,1.502261,82.893157,0.571069,2.680266,0.951369,-5.034331,-0.02925,0.138728,0.195628,0.684741,5,0.758721,5,"Very High"
468,26163990200,,0,0,0,0,0,0,0,0,77.370635,0.889392,30.452964,0.889392,-0.285038,31.372549,0.734443,0.191257,3,0,0,0,0,0,0,-14.405716,0.414881,0.10372,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.098326,3,"Moderate"
469,26163550300,,2.085506,0.951985,0,0.608952,0,1.030708,93.151927,2.180666,84.936424,1.338732,72.367603,1.338732,1.824488,13.040806,1.46919,1.343531,5,0,0.946375,139276,3.157346,3.742331,1.164391,-6.846192,1.060482,1.582148,5,4.848485,0.721066,356300,2.568352,96.542311,1.205219,1.600242,1.019234,-4.432459,-0.028872,1.844802,0.150471,0.939245,5,1.288308,5,"Very High"
470,26163550800,,0,1.043697,18.181818,-1.28609,0,1.030708,91.873142,2.10534,84.936424,1.338732,72.367603,1.338732,1.824488,13.040806,1.46919,1.075152,5,0,0.946375,90375,1.348685,3.957382,1.143507,-21.842245,-0.220215,0.804588,5,11.034483,0.187388,277900,1.622859,96.434109,1.200192,4.166667,0.85797,0.532434,-0.025749,1.577503,0.157546,0.666701,5,0.848814,5,"Very High"
471,26163551800,,11.225806,0.55003,0,0.608952,8.252427,0.368055,80.805069,1.453385,84.936424,1.338732,72.367603,1.338732,1.824488,13.040806,1.46919,1.087547,5,0,0.946375,65262,0.419851,6.141155,0.931439,-30.175292,-0.931876,0.341447,4,9.471649,0.322217,170200,0.324013,84.05694,0.625139,7.928118,0.621616,-8.181358,-0.03123,0.65189,0.182046,0.340633,4,0.589876,5,"Very High"
472,26163554400,,9.974425,0.605061,6.349206,-0.052811,3.571429,0.743929,51.646959,-0.264149,59.030328,-0.199857,23.416129,-0.199857,-0.639195,60.452688,-0.431107,-0.034019,3,2.248996,0.456198,50710,-0.118372,15.289766,0.043008,-18.291727,0.083007,0.11596,3,14.842681,-0.141153,86400,-0.686602,79.036145,0.391869,9.828244,0.50222,-12.576376,-0.033994,0.138735,0.195628,0.037995,3,0.039979,3,"Moderate"
473,26163554900,,7.33945,0.720937,11.781609,-0.619017,19.54023,-0.538333,57.210626,0.063574,59.192212,-0.190243,20.736533,-0.190243,-0.774057,53.00682,-0.132672,-0.209973,2,2.84585,0.326111,55353,0.053355,12.641723,0.300162,-25.603571,-0.541441,0.034547,3,9.836066,0.290778,108300,-0.422492,91.541502,0.972877,8.524992,0.584111,-2.143764,-0.027432,0.18797,0.194325,0.265361,4,0.029978,3,"Moderate"
474,26163555600,,0.727273,1.011715,0,0.608952,33.684211,-1.67407,61.099476,0.292644,59.192212,-0.190243,20.736533,-0.190243,-0.774057,53.00682,-0.132672,-0.122533,3,1.140351,0.697831,52447,-0.054127,13.121846,0.253537,-15.475799,0.323494,0.305184,4,2.564103,0.918144,113200,-0.363398,89.473684,0.876805,2.248062,0.978527,-3.798543,-0.028473,0.23015,0.193208,0.429136,4,0.203929,3,"Moderate"
475,26163556400,,4.752275,0.834711,3.461538,0.248164,8.461538,0.351264,82.654402,1.562318,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.894225,5,0.063492,0.932536,101806,1.771474,10.004018,0.556312,-25.517262,-0.53407,0.681563,5,4.545455,0.747209,274000,1.575826,87.365079,0.778838,3.013267,0.930445,-5.518065,-0.029555,1.239316,0.166497,0.694877,5,0.756888,5,"Very High"
476,26163556700,,5.730129,0.791708,0,0.608952,8.59375,0.340647,59.387187,0.191783,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.742315,5,0,0.946375,71449,0.648685,2.791461,1.256731,-27.041291,-0.664225,0.546891,4,5.40275,0.673249,231100,1.058458,88.681205,0.839986,3.833737,0.87889,-1.655224,-0.027125,2.694829,0.127973,0.591905,5,0.627037,5,"Very High"
477,26163557100,,9.23825,0.637435,0,0.608952,5.389222,0.597964,69.934995,0.813092,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.845794,5,3,0.292514,68125,0.525743,8.871595,0.666283,-30.573503,-0.965884,0.129664,3,1.960784,0.970194,162800,0.23477,86,0.715415,7.098765,0.673729,-4.368626,-0.028832,2.478363,0.133702,0.44983,4,0.475096,4,"High"
478,26163557400,,10.775296,0.569842,0,0.608952,3.365385,0.760474,73.392641,1.016762,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.88845,5,0,0.946375,94615,1.505506,10.416667,0.51624,-27.225337,-0.679943,0.572044,5,0,1.139355,210100,0.805201,99.376947,1.336918,6.732394,0.696751,-4.511229,-0.028921,1.753343,0.152892,0.683699,5,0.714731,5,"Very High"
479,26163558000,,3.412322,0.893637,3.977273,0.19441,11.363636,0.118231,73.268325,1.009439,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.782691,5,2.004717,0.509439,62500,0.317695,10.767274,0.482192,-22.774377,-0.299821,0.252376,4,1.107872,1.043776,153600,0.12382,90.683962,0.933035,4.001809,0.868329,-5.696574,-0.029667,1.579926,0.157482,0.516129,5,0.517065,4,"High"
480,26163558400,,13.376623,0.455445,3.26087,0.269079,1.086957,0.943427,61.511299,0.316902,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.74971,5,0.579524,0.820065,62422,0.31481,6.417625,0.90459,-15.721284,0.302529,0.585499,5,6.049607,0.617443,178500,0.42411,77.849324,0.336728,6.517259,0.710269,3.120176,-0.024122,2.551163,0.131775,0.366034,4,0.567081,5,"Very High"
481,26163558900,,0,1.043697,6.896552,-0.109859,6.896552,0.476929,68.793706,0.745866,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.77425,5,0.584795,0.818916,65313,0.421737,11.134235,0.446556,-14.836955,0.378053,0.516316,4,12.307692,0.077546,146400,0.036989,97.368421,1.243601,3.926097,0.873087,-4.402258,-0.028853,2.795699,0.125303,0.387945,4,0.559504,5,"Very High"
482,26163559200,,16.403162,0.32235,0,0.608952,27.536232,-1.1804,61.450382,0.313313,77.857014,0.918278,60.28419,0.918278,1.216341,21.540984,1.128498,0.475333,4,5.269608,-0.202156,60333,0.237546,15.687852,0.00435,-10.696685,0.731641,0.192845,3,5.005821,0.707493,139900,-0.0414,87.254902,0.773719,10.3494,0.469473,-0.231004,-0.026229,2.719175,0.127328,0.335064,4,0.334414,4,"High"
483,26163561200,,0.498339,1.021782,2.427184,0.355972,7.76699,0.407034,78.538255,1.31986,89.671429,1.619948,60.285955,1.619948,1.216429,5.947595,1.753491,1.099217,5,1.250711,0.673778,122480,2.536126,5.406472,1.002784,-22.077468,-0.240304,0.993096,5,5.175202,0.69288,404800,3.153255,92.211484,1.004005,3.554841,0.896415,78.814325,0.023486,0.681044,0.181274,0.991886,5,1.028066,5,"Very High"
